query_id,split,ingress_node_id,start_time_ms,query_text,zone_constraint,zone_type_constraint,service_constraint,freshness_constraint,ambiguity_level,difficulty,intended_domain_count,ground_truth_count,query_family,workload_tier,intent_facet,query_text_id,manifest_difficulty,target_relevant_domains,target_confuser_domains,explicit_domain_mention,explicit_zone_mention,semantic_intent_family
q-rf_1239_sprint-sanity_appendix_v3-0733,test,"Atlanta,+GA6565",73200,recent moisture level in transport hub,,transport_hub,humidity,recent,low,easy,1,1,semantic_brief,sanity_appendix_v3,stagnant_air_pocket,qt-q-rf_1239_sprint-sanity_appendix_v3-0733,easy,domain-04,,0,0,stagnant_air_pocket
q-rf_1239_sprint-sanity_appendix_v3-0734,test,"Manasquan,+NJ4047",73300,archival noise level in downtown,,downtown,noise_level,archival,low,easy,1,1,semantic_brief,sanity_appendix_v3,construction_residual_noise,qt-q-rf_1239_sprint-sanity_appendix_v3-0734,easy,domain-13,,0,0,construction_residual_noise
q-rf_1239_sprint-sanity_appendix_v3-0735,test,"Tacoma,+WA6720",73400,archival noise level in downtown,,downtown,noise_level,archival,low,easy,1,1,semantic_brief,sanity_appendix_v3,stadium_dispersal_noise,qt-q-rf_1239_sprint-sanity_appendix_v3-0735,easy,domain-02,,0,0,stadium_dispersal_noise
q-rf_1239_sprint-sanity_appendix_v3-0736,test,"Roachdale,+IN6402",73500,realtime sound level in downtown,,downtown,noise_level,realtime,low,easy,1,1,semantic_brief,sanity_appendix_v3,nightlife_spike,qt-q-rf_1239_sprint-sanity_appendix_v3-0736,easy,domain-13,,0,0,nightlife_spike
q-rf_1239_sprint-sanity_appendix_v3-0737,test,Boston5499,73600,realtime noise level in downtown,,downtown,noise_level,realtime,low,easy,1,1,semantic_brief,sanity_appendix_v3,stadium_dispersal_noise,qt-q-rf_1239_sprint-sanity_appendix_v3-0737,easy,domain-06,,0,0,stadium_dispersal_noise
q-rf_1239_sprint-sanity_appendix_v3-0738,test,Paris4051,73700,recent noise level in downtown,,downtown,noise_level,recent,low,easy,2,2,semantic_brief,sanity_appendix_v3,construction_residual_noise,qt-q-rf_1239_sprint-sanity_appendix_v3-0738,easy,domain-06;domain-09,,0,0,construction_residual_noise
q-rf_1239_sprint-sanity_appendix_v3-0739,test,"Relay,+MD6431",73800,recent ambient noise in downtown,,downtown,noise_level,recent,low,easy,1,1,semantic_brief,sanity_appendix_v3,school_pickup_disturbance,qt-q-rf_1239_sprint-sanity_appendix_v3-0739,easy,domain-02,,0,0,school_pickup_disturbance
q-rf_1239_sprint-sanity_appendix_v3-0740,test,"Munich,+Germany4087",73900,archival sound level in industrial,,industrial,noise_level,archival,low,easy,1,1,semantic_brief,sanity_appendix_v3,construction_residual_noise,qt-q-rf_1239_sprint-sanity_appendix_v3-0740,easy,domain-03,,0,0,construction_residual_noise
q-rf_1239_sprint-sanity_appendix_v3-0741,test,London4045,74000,archival noise level in industrial,,industrial,noise_level,archival,low,easy,1,1,semantic_brief,sanity_appendix_v3,nightlife_spike,qt-q-rf_1239_sprint-sanity_appendix_v3-0741,easy,domain-14,,0,0,nightlife_spike
q-rf_1239_sprint-sanity_appendix_v3-0742,test,"Rancho+Cordova,+CA5514",74100,realtime sound level in industrial,,industrial,noise_level,realtime,low,easy,2,2,semantic_brief,sanity_appendix_v3,construction_residual_noise,qt-q-rf_1239_sprint-sanity_appendix_v3-0742,easy,domain-07;domain-10,,0,0,construction_residual_noise
q-rf_1239_sprint-sanity_appendix_v3-0743,test,"Sydney,+Australia4067",74200,realtime sound level in industrial,,industrial,noise_level,realtime,low,easy,1,1,semantic_brief,sanity_appendix_v3,freight_corridor_noise,qt-q-rf_1239_sprint-sanity_appendix_v3-0743,easy,domain-14,,0,0,freight_corridor_noise
q-rf_1239_sprint-sanity_appendix_v3-0744,test,"Ashburn,+VA10162",74300,realtime ambient noise in industrial,,industrial,noise_level,realtime,low,easy,1,1,semantic_brief,sanity_appendix_v3,nightlife_spike,qt-q-rf_1239_sprint-sanity_appendix_v3-0744,easy,domain-03,,0,0,nightlife_spike
q-rf_1239_sprint-sanity_appendix_v3-0745,test,"Seattle,+WA6450",74400,recent sound level in industrial,,industrial,noise_level,recent,low,easy,1,1,semantic_brief,sanity_appendix_v3,nightlife_spike,qt-q-rf_1239_sprint-sanity_appendix_v3-0745,easy,domain-07,,0,0,nightlife_spike
q-rf_1239_sprint-sanity_appendix_v3-0746,test,"Atlanta,+GA2338",74500,recent ambient noise in industrial,,industrial,noise_level,recent,low,easy,1,1,semantic_brief,sanity_appendix_v3,stadium_dispersal_noise,qt-q-rf_1239_sprint-sanity_appendix_v3-0746,easy,domain-03,,0,0,stadium_dispersal_noise
q-rf_1239_sprint-sanity_appendix_v3-0747,test,"Relay,+MD4093",74600,archival ambient noise in residential,,residential,noise_level,archival,low,easy,1,1,semantic_brief,sanity_appendix_v3,construction_residual_noise,qt-q-rf_1239_sprint-sanity_appendix_v3-0747,easy,domain-13,,0,0,construction_residual_noise
q-rf_1239_sprint-sanity_appendix_v3-0748,test,"New+York,+NY4134",74700,archival sound level in residential,,residential,noise_level,archival,low,easy,2,2,semantic_brief,sanity_appendix_v3,school_pickup_disturbance,qt-q-rf_1239_sprint-sanity_appendix_v3-0748,easy,domain-01;domain-06,,0,0,school_pickup_disturbance
q-rf_1239_sprint-sanity_appendix_v3-0749,test,"Atlanta,+GA6565",74800,realtime sound level in residential,,residential,noise_level,realtime,low,easy,1,1,semantic_brief,sanity_appendix_v3,school_pickup_disturbance,qt-q-rf_1239_sprint-sanity_appendix_v3-0749,easy,domain-05,,0,0,school_pickup_disturbance
q-rf_1239_sprint-sanity_appendix_v3-0750,test,"Manasquan,+NJ4047",74900,realtime ambient noise in residential,,residential,noise_level,realtime,low,easy,1,1,semantic_brief,sanity_appendix_v3,stadium_dispersal_noise,qt-q-rf_1239_sprint-sanity_appendix_v3-0750,easy,domain-06,,0,0,stadium_dispersal_noise
q-rf_1239_sprint-sanity_appendix_v3-0751,test,"Tacoma,+WA6720",75000,recent ambient noise in residential,,residential,noise_level,recent,low,easy,1,1,semantic_brief,sanity_appendix_v3,construction_residual_noise,qt-q-rf_1239_sprint-sanity_appendix_v3-0751,easy,domain-06,,0,0,construction_residual_noise
q-rf_1239_sprint-sanity_appendix_v3-0752,test,"Roachdale,+IN6402",75100,recent ambient noise in residential,,residential,noise_level,recent,low,easy,1,1,semantic_brief,sanity_appendix_v3,freight_corridor_noise,qt-q-rf_1239_sprint-sanity_appendix_v3-0752,easy,domain-01,,0,0,freight_corridor_noise
q-rf_1239_sprint-sanity_appendix_v3-0753,test,Boston5499,75200,archival ambient noise in school area,,school_area,noise_level,archival,low,easy,1,1,semantic_brief,sanity_appendix_v3,freight_corridor_noise,qt-q-rf_1239_sprint-sanity_appendix_v3-0753,easy,domain-05,,0,0,freight_corridor_noise
q-rf_1239_sprint-sanity_appendix_v3-0754,test,Paris4051,75300,archival sound level in school area,,school_area,noise_level,archival,low,easy,1,1,semantic_brief,sanity_appendix_v3,stadium_dispersal_noise,qt-q-rf_1239_sprint-sanity_appendix_v3-0754,easy,domain-12,,0,0,stadium_dispersal_noise
q-rf_1239_sprint-sanity_appendix_v3-0755,test,"Relay,+MD6431",75400,realtime sound level in school area,,school_area,noise_level,realtime,low,easy,1,1,semantic_brief,sanity_appendix_v3,construction_residual_noise,qt-q-rf_1239_sprint-sanity_appendix_v3-0755,easy,domain-12,,0,0,construction_residual_noise
q-rf_1239_sprint-sanity_appendix_v3-0756,test,"Munich,+Germany4087",75500,realtime noise level in school area,,school_area,noise_level,realtime,low,easy,1,1,semantic_brief,sanity_appendix_v3,nightlife_spike,qt-q-rf_1239_sprint-sanity_appendix_v3-0756,easy,domain-01,,0,0,nightlife_spike
q-rf_1239_sprint-sanity_appendix_v3-0757,test,London4045,75600,realtime ambient noise in school area,,school_area,noise_level,realtime,low,easy,1,1,semantic_brief,sanity_appendix_v3,school_pickup_disturbance,qt-q-rf_1239_sprint-sanity_appendix_v3-0757,easy,domain-05,,0,0,school_pickup_disturbance
q-rf_1239_sprint-sanity_appendix_v3-0758,test,"Rancho+Cordova,+CA5514",75700,realtime sound level in school area,,school_area,noise_level,realtime,low,easy,1,1,semantic_brief,sanity_appendix_v3,stadium_dispersal_noise,qt-q-rf_1239_sprint-sanity_appendix_v3-0758,easy,domain-16,,0,0,stadium_dispersal_noise
q-rf_1239_sprint-sanity_appendix_v3-0759,test,"Sydney,+Australia4067",75800,recent noise level in school area,,school_area,noise_level,recent,low,easy,1,1,semantic_brief,sanity_appendix_v3,construction_residual_noise,qt-q-rf_1239_sprint-sanity_appendix_v3-0759,easy,domain-16,,0,0,construction_residual_noise
q-rf_1239_sprint-sanity_appendix_v3-0760,test,"Ashburn,+VA10162",75900,recent noise level in school area,,school_area,noise_level,recent,low,easy,1,1,semantic_brief,sanity_appendix_v3,freight_corridor_noise,qt-q-rf_1239_sprint-sanity_appendix_v3-0760,easy,domain-01,,0,0,freight_corridor_noise
q-rf_1239_sprint-sanity_appendix_v3-0761,test,"Seattle,+WA6450",76000,need ambient noise for school area with recent freshness,,school_area,noise_level,recent,low,easy,1,1,paraphrase_controlled,sanity_appendix_v3,school_pickup_disturbance,qt-q-rf_1239_sprint-sanity_appendix_v3-0761,easy,domain-12,,0,0,school_pickup_disturbance
q-rf_1239_sprint-sanity_appendix_v3-0762,test,"Atlanta,+GA2338",76100,need ambient noise for stadium area with archival freshness,,stadium_area,noise_level,archival,low,easy,1,1,paraphrase_controlled,sanity_appendix_v3,nightlife_spike,qt-q-rf_1239_sprint-sanity_appendix_v3-0762,easy,domain-04,,0,0,nightlife_spike
q-rf_1239_sprint-sanity_appendix_v3-0763,test,"Relay,+MD4093",76200,need noise level for stadium area with archival freshness,,stadium_area,noise_level,archival,low,easy,1,1,paraphrase_controlled,sanity_appendix_v3,school_pickup_disturbance,qt-q-rf_1239_sprint-sanity_appendix_v3-0763,easy,domain-11,,0,0,school_pickup_disturbance
q-rf_1239_sprint-sanity_appendix_v3-0764,test,"New+York,+NY4134",76300,need noise level for stadium area with archival freshness,,stadium_area,noise_level,archival,low,easy,2,2,paraphrase_controlled,sanity_appendix_v3,stadium_dispersal_noise,qt-q-rf_1239_sprint-sanity_appendix_v3-0764,easy,domain-09;domain-12,,0,0,stadium_dispersal_noise
q-rf_1239_sprint-sanity_appendix_v3-0765,test,"Atlanta,+GA6565",76400,need sound level for stadium area with realtime freshness,,stadium_area,noise_level,realtime,low,easy,1,1,paraphrase_controlled,sanity_appendix_v3,freight_corridor_noise,qt-q-rf_1239_sprint-sanity_appendix_v3-0765,easy,domain-04,,0,0,freight_corridor_noise
q-rf_1239_sprint-sanity_appendix_v3-0766,test,"Manasquan,+NJ4047",76500,need ambient noise for stadium area with realtime freshness,,stadium_area,noise_level,realtime,low,easy,2,2,paraphrase_controlled,sanity_appendix_v3,stadium_dispersal_noise,qt-q-rf_1239_sprint-sanity_appendix_v3-0766,easy,domain-11;domain-16,,0,0,stadium_dispersal_noise
q-rf_1239_sprint-sanity_appendix_v3-0767,test,"Tacoma,+WA6720",76600,need ambient noise for stadium area with recent freshness,,stadium_area,noise_level,recent,low,easy,1,1,paraphrase_controlled,sanity_appendix_v3,construction_residual_noise,qt-q-rf_1239_sprint-sanity_appendix_v3-0767,easy,domain-16,,0,0,construction_residual_noise
q-rf_1239_sprint-sanity_appendix_v3-0768,test,"Roachdale,+IN6402",76700,need sound level for stadium area with recent freshness,,stadium_area,noise_level,recent,low,easy,1,1,paraphrase_controlled,sanity_appendix_v3,freight_corridor_noise,qt-q-rf_1239_sprint-sanity_appendix_v3-0768,easy,domain-11,,0,0,freight_corridor_noise
q-rf_1239_sprint-sanity_appendix_v3-0769,test,Boston5499,76800,need sound level for transport hub with archival freshness,,transport_hub,noise_level,archival,low,easy,1,1,paraphrase_controlled,sanity_appendix_v3,construction_residual_noise,qt-q-rf_1239_sprint-sanity_appendix_v3-0769,easy,domain-03,,0,0,construction_residual_noise
q-rf_1239_sprint-sanity_appendix_v3-0770,test,Paris4051,76900,need sound level for transport hub with archival freshness,,transport_hub,noise_level,archival,low,easy,1,1,paraphrase_controlled,sanity_appendix_v3,freight_corridor_noise,qt-q-rf_1239_sprint-sanity_appendix_v3-0770,easy,domain-15,,0,0,freight_corridor_noise
q-rf_1239_sprint-sanity_appendix_v3-0771,test,"Relay,+MD6431",77000,need noise level for transport hub with archival freshness,,transport_hub,noise_level,archival,low,easy,1,1,paraphrase_controlled,sanity_appendix_v3,nightlife_spike,qt-q-rf_1239_sprint-sanity_appendix_v3-0771,easy,domain-04,,0,0,nightlife_spike
q-rf_1239_sprint-sanity_appendix_v3-0772,test,"Munich,+Germany4087",77100,need noise level for transport hub with realtime freshness,,transport_hub,noise_level,realtime,low,easy,1,1,paraphrase_controlled,sanity_appendix_v3,school_pickup_disturbance,qt-q-rf_1239_sprint-sanity_appendix_v3-0772,easy,domain-15,,0,0,school_pickup_disturbance
q-rf_1239_sprint-sanity_appendix_v3-0773,test,London4045,77200,need sound level for transport hub with recent freshness,,transport_hub,noise_level,recent,low,easy,1,1,paraphrase_controlled,sanity_appendix_v3,construction_residual_noise,qt-q-rf_1239_sprint-sanity_appendix_v3-0773,easy,domain-04,,0,0,construction_residual_noise
q-rf_1239_sprint-sanity_appendix_v3-0774,test,"Rancho+Cordova,+CA5514",77300,need sound level for transport hub with recent freshness,,transport_hub,noise_level,recent,low,easy,1,1,paraphrase_controlled,sanity_appendix_v3,stadium_dispersal_noise,qt-q-rf_1239_sprint-sanity_appendix_v3-0774,easy,domain-15,,0,0,stadium_dispersal_noise
q-rf_1239_sprint-sanity_appendix_v3-0775,test,"Sydney,+Australia4067",77400,need vacant parking for downtown with archival freshness,,downtown,parking_availability,archival,low,easy,1,1,paraphrase_controlled,sanity_appendix_v3,curbside_short_stay,qt-q-rf_1239_sprint-sanity_appendix_v3-0775,easy,domain-14,,0,0,curbside_short_stay
q-rf_1239_sprint-sanity_appendix_v3-0776,test,"Ashburn,+VA10162",77500,need open parking spots for downtown with archival freshness,,downtown,parking_availability,archival,low,easy,1,1,paraphrase_controlled,sanity_appendix_v3,resident_night,qt-q-rf_1239_sprint-sanity_appendix_v3-0776,easy,domain-02,,0,0,resident_night
q-rf_1239_sprint-sanity_appendix_v3-0777,test,"Seattle,+WA6450",77600,need vacant parking for downtown with archival freshness,,downtown,parking_availability,archival,low,easy,1,1,paraphrase_controlled,sanity_appendix_v3,stadium_guidance,qt-q-rf_1239_sprint-sanity_appendix_v3-0777,easy,domain-13,,0,0,stadium_guidance
q-rf_1239_sprint-sanity_appendix_v3-0778,test,"Atlanta,+GA2338",77700,need vacant parking for downtown with realtime freshness,,downtown,parking_availability,realtime,low,easy,1,1,paraphrase_controlled,sanity_appendix_v3,curbside_short_stay,qt-q-rf_1239_sprint-sanity_appendix_v3-0778,easy,domain-13,,0,0,curbside_short_stay
q-rf_1239_sprint-sanity_appendix_v3-0779,test,"Relay,+MD4093",77800,need vacant parking for downtown with realtime freshness,,downtown,parking_availability,realtime,low,easy,1,1,paraphrase_controlled,sanity_appendix_v3,event_overflow,qt-q-rf_1239_sprint-sanity_appendix_v3-0779,easy,domain-14,,0,0,event_overflow
q-rf_1239_sprint-sanity_appendix_v3-0780,test,"New+York,+NY4134",77900,need vacant parking for downtown with realtime freshness,,downtown,parking_availability,realtime,low,easy,2,2,paraphrase_controlled,sanity_appendix_v3,resident_night,qt-q-rf_1239_sprint-sanity_appendix_v3-0780,easy,domain-06;domain-09,,0,0,resident_night
q-rf_1239_sprint-sanity_appendix_v3-0781,test,"Atlanta,+GA6565",78000,need vacant parking for downtown with realtime freshness,,downtown,parking_availability,realtime,low,easy,1,1,paraphrase_controlled,sanity_appendix_v3,stadium_guidance,qt-q-rf_1239_sprint-sanity_appendix_v3-0781,easy,domain-02,,0,0,stadium_guidance
q-rf_1239_sprint-sanity_appendix_v3-0782,test,"Manasquan,+NJ4047",78100,need vacant parking for downtown with recent freshness,,downtown,parking_availability,recent,low,easy,1,1,paraphrase_controlled,sanity_appendix_v3,commuter_transit_hub,qt-q-rf_1239_sprint-sanity_appendix_v3-0782,easy,domain-02,,0,0,commuter_transit_hub
q-rf_1239_sprint-sanity_appendix_v3-0783,test,"Tacoma,+WA6720",78200,need vacant parking for industrial with archival freshness,,industrial,parking_availability,archival,low,easy,1,1,paraphrase_controlled,sanity_appendix_v3,curbside_short_stay,qt-q-rf_1239_sprint-sanity_appendix_v3-0783,easy,domain-14,,0,0,curbside_short_stay
q-rf_1239_sprint-sanity_appendix_v3-0784,test,"Roachdale,+IN6402",78300,need parking availability for industrial with archival freshness,,industrial,parking_availability,archival,low,easy,1,1,paraphrase_controlled,sanity_appendix_v3,stadium_guidance,qt-q-rf_1239_sprint-sanity_appendix_v3-0784,easy,domain-03,,0,0,stadium_guidance
q-rf_1239_sprint-sanity_appendix_v3-0785,test,Boston5499,78400,need parking availability for industrial with realtime freshness,,industrial,parking_availability,realtime,low,easy,1,1,paraphrase_controlled,sanity_appendix_v3,event_overflow,qt-q-rf_1239_sprint-sanity_appendix_v3-0785,easy,domain-14,,0,0,event_overflow
q-rf_1239_sprint-sanity_appendix_v3-0786,test,Paris4051,78500,need vacant parking for industrial with realtime freshness,,industrial,parking_availability,realtime,low,easy,2,2,paraphrase_controlled,sanity_appendix_v3,stadium_guidance,qt-q-rf_1239_sprint-sanity_appendix_v3-0786,easy,domain-07;domain-10,,0,0,stadium_guidance
q-rf_1239_sprint-sanity_appendix_v3-0787,test,"Relay,+MD6431",78600,need parking availability for industrial with recent freshness,,industrial,parking_availability,recent,low,easy,1,1,paraphrase_controlled,sanity_appendix_v3,commuter_transit_hub,qt-q-rf_1239_sprint-sanity_appendix_v3-0787,easy,domain-14,,0,0,commuter_transit_hub
q-rf_1239_sprint-sanity_appendix_v3-0788,test,"Munich,+Germany4087",78700,need parking availability for industrial with recent freshness,,industrial,parking_availability,recent,low,easy,1,1,paraphrase_controlled,sanity_appendix_v3,resident_night,qt-q-rf_1239_sprint-sanity_appendix_v3-0788,easy,domain-03,,0,0,resident_night
q-rf_1239_sprint-sanity_appendix_v3-0789,test,London4045,78800,need parking availability for residential with archival freshness,,residential,parking_availability,archival,low,easy,1,1,paraphrase_controlled,sanity_appendix_v3,commuter_transit_hub,qt-q-rf_1239_sprint-sanity_appendix_v3-0789,easy,domain-01,,0,0,commuter_transit_hub
q-rf_1239_sprint-sanity_appendix_v3-0790,test,"Rancho+Cordova,+CA5514",78900,need vacant parking for residential with archival freshness,,residential,parking_availability,archival,low,easy,2,2,paraphrase_controlled,sanity_appendix_v3,stadium_guidance,qt-q-rf_1239_sprint-sanity_appendix_v3-0790,easy,domain-08;domain-13,,0,0,stadium_guidance
q-rf_1239_sprint-sanity_appendix_v3-0791,test,"Sydney,+Australia4067",79000,need parking availability for residential with realtime freshness,,residential,parking_availability,realtime,low,easy,1,1,paraphrase_controlled,sanity_appendix_v3,commuter_transit_hub,qt-q-rf_1239_sprint-sanity_appendix_v3-0791,easy,domain-05,,0,0,commuter_transit_hub
q-rf_1239_sprint-sanity_appendix_v3-0792,test,"Ashburn,+VA10162",79100,need vacant parking for residential with realtime freshness,,residential,parking_availability,realtime,low,easy,1,1,paraphrase_controlled,sanity_appendix_v3,resident_night,qt-q-rf_1239_sprint-sanity_appendix_v3-0792,easy,domain-06,,0,0,resident_night
q-rf_1239_sprint-sanity_appendix_v3-0793,test,"Seattle,+WA6450",79200,need vacant parking for residential with recent freshness,,residential,parking_availability,recent,low,easy,1,1,paraphrase_controlled,sanity_appendix_v3,event_overflow,qt-q-rf_1239_sprint-sanity_appendix_v3-0793,easy,domain-01,,0,0,event_overflow
