object_id,domain_id,zone_id,zone_type,service_class,semantic_facet,freshness_class,time_bucket,vendor_template_id,canonical_name,producer_node_id,controller_node_id,payload_size_bytes,unit,value_type,object_version,object_text_id,semantic_intent_family,semantic_intent_variant,confuser_group_id,difficulty_tag
obj-12-03-air_quality_co2-02-snm01,domain-12,domain-12-zone-03,residential,air_quality_co2,indoor_ventilation_strain,realtime,morning,tpl-03,/org/domain-12/zone/domain-12-zone-03/telemetry/air_quality_co2/obj-12-03-air_quality_co2-02-snm01,producer-slot-domain-12-03-2,controller-slot-domain-12,128,ppm,float,1,text-obj-12-03-air_quality_co2-02-snm01,indoor_ventilation_strain,indoor_ventilation_strain_variant_01,cg-obj-12-03-air_quality_co2-02,routing_hard
obj-12-03-air_quality_co2-02-snm02,domain-12,domain-12-zone-03,residential,air_quality_co2,traffic_corridor_emission,realtime,morning,tpl-03,/org/domain-12/zone/domain-12-zone-03/telemetry/air_quality_co2/obj-12-03-air_quality_co2-02-snm02,producer-slot-domain-12-03-2,controller-slot-domain-12,128,ppm,float,1,text-obj-12-03-air_quality_co2-02-snm02,traffic_corridor_emission,traffic_corridor_emission_variant_02,cg-obj-12-03-air_quality_co2-02,routing_hard
obj-12-03-air_quality_co2-02-snm03,domain-12,domain-12-zone-03,residential,air_quality_co2,transit_queue_buildup,realtime,morning,tpl-03,/org/domain-12/zone/domain-12-zone-03/telemetry/air_quality_co2/obj-12-03-air_quality_co2-02-snm03,producer-slot-domain-12-03-2,controller-slot-domain-12,128,ppm,float,1,text-obj-12-03-air_quality_co2-02-snm03,transit_queue_buildup,transit_queue_buildup_variant_03,cg-obj-12-03-air_quality_co2-02,routing_hard
obj-12-03-air_quality_co2-02-cnm01,domain-12,domain-12-zone-03,residential,air_quality_co2,freight_terminal_emission,recent,morning,tpl-03,/org/domain-12/zone/domain-12-zone-03/telemetry/air_quality_co2/obj-12-03-air_quality_co2-02-cnm01,producer-slot-domain-12-03-2,controller-slot-domain-12,128,ppm,float,1,text-obj-12-03-air_quality_co2-02-cnm01,freight_terminal_emission,freight_terminal_emission_variant_03,cg-obj-12-03-air_quality_co2-02,routing_hard
obj-12-03-air_quality_co2-02-ncf01,domain-12,domain-12-zone-03,residential,air_quality_co2,freight_terminal_emission,realtime,morning,tpl-04,/iot/air_quality_co2/domain-12/domain-12-zone-03/obj-12-03-air_quality_co2-02-ncf01,producer-slot-domain-12-03-2,controller-slot-domain-12,128,ppm,float,1,text-obj-12-03-air_quality_co2-02-ncf01,freight_terminal_emission,freight_terminal_emission_variant_03,cg-obj-12-03-air_quality_co2-02,routing_hard
obj-12-03-air_quality_pm25-01,domain-12,domain-12-zone-03,residential,air_quality_pm25,school_alert,archival,evening,tpl-02,/city/domain-12/services/air_quality_pm25/zones/domain-12-zone-03/objects/obj-12-03-air_quality_pm25-01,producer-slot-domain-12-03-1,controller-slot-domain-12,261,ugm3,float,1,text-obj-12-03-air_quality_pm25-01,school_alert,school_alert_variant_02,cg-obj-12-03-air_quality_pm25-01,routing_hard
obj-12-03-air_quality_pm25-01-snm01,domain-12,domain-12-zone-03,residential,air_quality_pm25,overnight_inversion,archival,evening,tpl-02,/city/domain-12/services/air_quality_pm25/zones/domain-12-zone-03/objects/obj-12-03-air_quality_pm25-01-snm01,producer-slot-domain-12-03-1,controller-slot-domain-12,261,ugm3,float,1,text-obj-12-03-air_quality_pm25-01-snm01,overnight_inversion,overnight_inversion_variant_01,cg-obj-12-03-air_quality_pm25-01,routing_hard
obj-12-03-air_quality_pm25-01-snm02,domain-12,domain-12-zone-03,residential,air_quality_pm25,industrial_plume,archival,evening,tpl-02,/city/domain-12/services/air_quality_pm25/zones/domain-12-zone-03/objects/obj-12-03-air_quality_pm25-01-snm02,producer-slot-domain-12-03-1,controller-slot-domain-12,261,ugm3,float,1,text-obj-12-03-air_quality_pm25-01-snm02,industrial_plume,industrial_plume_variant_02,cg-obj-12-03-air_quality_pm25-01,routing_hard
obj-12-03-air_quality_pm25-01-snm03,domain-12,domain-12-zone-03,residential,air_quality_pm25,commuter_particulate,archival,evening,tpl-02,/city/domain-12/services/air_quality_pm25/zones/domain-12-zone-03/objects/obj-12-03-air_quality_pm25-01-snm03,producer-slot-domain-12-03-1,controller-slot-domain-12,261,ugm3,float,1,text-obj-12-03-air_quality_pm25-01-snm03,commuter_particulate,commuter_particulate_variant_03,cg-obj-12-03-air_quality_pm25-01,routing_hard
obj-12-03-air_quality_pm25-01-cnm01,domain-12,domain-12-zone-03,residential,air_quality_pm25,school_alert,realtime,evening,tpl-02,/city/domain-12/services/air_quality_pm25/zones/domain-12-zone-03/objects/obj-12-03-air_quality_pm25-01-cnm01,producer-slot-domain-12-03-1,controller-slot-domain-12,261,ugm3,float,1,text-obj-12-03-air_quality_pm25-01-cnm01,school_alert,school_alert_variant_02,cg-obj-12-03-air_quality_pm25-01,routing_hard
obj-12-03-air_quality_pm25-01-ncf01,domain-12,domain-12-zone-03,residential,air_quality_pm25,school_alert,archival,evening,tpl-03,/org/domain-12/zone/domain-12-zone-03/telemetry/air_quality_pm25/obj-12-03-air_quality_pm25-01-ncf01,producer-slot-domain-12-03-1,controller-slot-domain-12,261,ugm3,float,1,text-obj-12-03-air_quality_pm25-01-ncf01,school_alert,school_alert_variant_02,cg-obj-12-03-air_quality_pm25-01,routing_hard
obj-12-03-air_quality_pm25-02,domain-12,domain-12-zone-03,residential,air_quality_pm25,overnight_inversion,realtime,morning,tpl-03,/org/domain-12/zone/domain-12-zone-03/telemetry/air_quality_pm25/obj-12-03-air_quality_pm25-02,producer-slot-domain-12-03-2,controller-slot-domain-12,381,ugm3,float,1,text-obj-12-03-air_quality_pm25-02,overnight_inversion,overnight_inversion_variant_03,cg-obj-12-03-air_quality_pm25-02,object_hard
obj-12-03-air_quality_pm25-02-snm01,domain-12,domain-12-zone-03,residential,air_quality_pm25,industrial_plume,realtime,morning,tpl-03,/org/domain-12/zone/domain-12-zone-03/telemetry/air_quality_pm25/obj-12-03-air_quality_pm25-02-snm01,producer-slot-domain-12-03-2,controller-slot-domain-12,381,ugm3,float,1,text-obj-12-03-air_quality_pm25-02-snm01,industrial_plume,industrial_plume_variant_01,cg-obj-12-03-air_quality_pm25-02,object_hard
obj-12-03-air_quality_pm25-02-snm02,domain-12,domain-12-zone-03,residential,air_quality_pm25,commuter_particulate,realtime,morning,tpl-03,/org/domain-12/zone/domain-12-zone-03/telemetry/air_quality_pm25/obj-12-03-air_quality_pm25-02-snm02,producer-slot-domain-12-03-2,controller-slot-domain-12,381,ugm3,float,1,text-obj-12-03-air_quality_pm25-02-snm02,commuter_particulate,commuter_particulate_variant_02,cg-obj-12-03-air_quality_pm25-02,object_hard
obj-12-03-air_quality_pm25-02-snm03,domain-12,domain-12-zone-03,residential,air_quality_pm25,construction_dust,realtime,morning,tpl-03,/org/domain-12/zone/domain-12-zone-03/telemetry/air_quality_pm25/obj-12-03-air_quality_pm25-02-snm03,producer-slot-domain-12-03-2,controller-slot-domain-12,381,ugm3,float,1,text-obj-12-03-air_quality_pm25-02-snm03,construction_dust,construction_dust_variant_03,cg-obj-12-03-air_quality_pm25-02,object_hard
obj-12-03-air_quality_pm25-02-cnm01,domain-12,domain-12-zone-03,residential,air_quality_pm25,overnight_inversion,recent,morning,tpl-03,/org/domain-12/zone/domain-12-zone-03/telemetry/air_quality_pm25/obj-12-03-air_quality_pm25-02-cnm01,producer-slot-domain-12-03-2,controller-slot-domain-12,381,ugm3,float,1,text-obj-12-03-air_quality_pm25-02-cnm01,overnight_inversion,overnight_inversion_variant_03,cg-obj-12-03-air_quality_pm25-02,object_hard
obj-12-03-air_quality_pm25-02-ncf01,domain-12,domain-12-zone-03,residential,air_quality_pm25,overnight_inversion,realtime,morning,tpl-04,/iot/air_quality_pm25/domain-12/domain-12-zone-03/obj-12-03-air_quality_pm25-02-ncf01,producer-slot-domain-12-03-2,controller-slot-domain-12,381,ugm3,float,1,text-obj-12-03-air_quality_pm25-02-ncf01,overnight_inversion,overnight_inversion_variant_03,cg-obj-12-03-air_quality_pm25-02,object_hard
obj-12-03-bus_arrival-01,domain-12,domain-12-zone-03,residential,bus_arrival,commuter_peak_headway,archival,evening,tpl-02,/city/domain-12/services/bus_arrival/zones/domain-12-zone-03/objects/obj-12-03-bus_arrival-01,producer-slot-domain-12-03-1,controller-slot-domain-12,353,minutes,integer,1,text-obj-12-03-bus_arrival-01,commuter_peak_headway,commuter_peak_headway_variant_02,cg-obj-12-03-bus_arrival-01,object_hard
obj-12-03-bus_arrival-01-snm01,domain-12,domain-12-zone-03,residential,bus_arrival,corridor_incident_diversion,archival,evening,tpl-02,/city/domain-12/services/bus_arrival/zones/domain-12-zone-03/objects/obj-12-03-bus_arrival-01-snm01,producer-slot-domain-12-03-1,controller-slot-domain-12,353,minutes,integer,1,text-obj-12-03-bus_arrival-01-snm01,corridor_incident_diversion,corridor_incident_diversion_variant_01,cg-obj-12-03-bus_arrival-01,object_hard
obj-12-03-bus_arrival-01-snm02,domain-12,domain-12-zone-03,residential,bus_arrival,hub_transfer_delay,archival,evening,tpl-02,/city/domain-12/services/bus_arrival/zones/domain-12-zone-03/objects/obj-12-03-bus_arrival-01-snm02,producer-slot-domain-12-03-1,controller-slot-domain-12,353,minutes,integer,1,text-obj-12-03-bus_arrival-01-snm02,hub_transfer_delay,hub_transfer_delay_variant_02,cg-obj-12-03-bus_arrival-01,object_hard
obj-12-03-bus_arrival-01-snm03,domain-12,domain-12-zone-03,residential,bus_arrival,event_shuttle_queue,archival,evening,tpl-02,/city/domain-12/services/bus_arrival/zones/domain-12-zone-03/objects/obj-12-03-bus_arrival-01-snm03,producer-slot-domain-12-03-1,controller-slot-domain-12,353,minutes,integer,1,text-obj-12-03-bus_arrival-01-snm03,event_shuttle_queue,event_shuttle_queue_variant_03,cg-obj-12-03-bus_arrival-01,object_hard
obj-12-03-bus_arrival-01-cnm01,domain-12,domain-12-zone-03,residential,bus_arrival,commuter_peak_headway,realtime,evening,tpl-02,/city/domain-12/services/bus_arrival/zones/domain-12-zone-03/objects/obj-12-03-bus_arrival-01-cnm01,producer-slot-domain-12-03-1,controller-slot-domain-12,353,minutes,integer,1,text-obj-12-03-bus_arrival-01-cnm01,commuter_peak_headway,commuter_peak_headway_variant_02,cg-obj-12-03-bus_arrival-01,object_hard
obj-12-03-bus_arrival-01-ncf01,domain-12,domain-12-zone-03,residential,bus_arrival,commuter_peak_headway,archival,evening,tpl-03,/org/domain-12/zone/domain-12-zone-03/telemetry/bus_arrival/obj-12-03-bus_arrival-01-ncf01,producer-slot-domain-12-03-1,controller-slot-domain-12,353,minutes,integer,1,text-obj-12-03-bus_arrival-01-ncf01,commuter_peak_headway,commuter_peak_headway_variant_02,cg-obj-12-03-bus_arrival-01,object_hard
obj-12-03-bus_arrival-02,domain-12,domain-12-zone-03,residential,bus_arrival,corridor_incident_diversion,realtime,morning,tpl-03,/org/domain-12/zone/domain-12-zone-03/telemetry/bus_arrival/obj-12-03-bus_arrival-02,producer-slot-domain-12-03-2,controller-slot-domain-12,199,minutes,integer,1,text-obj-12-03-bus_arrival-02,corridor_incident_diversion,corridor_incident_diversion_variant_03,cg-obj-12-03-bus_arrival-02,object_hard
obj-12-03-bus_arrival-02-snm01,domain-12,domain-12-zone-03,residential,bus_arrival,hub_transfer_delay,realtime,morning,tpl-03,/org/domain-12/zone/domain-12-zone-03/telemetry/bus_arrival/obj-12-03-bus_arrival-02-snm01,producer-slot-domain-12-03-2,controller-slot-domain-12,199,minutes,integer,1,text-obj-12-03-bus_arrival-02-snm01,hub_transfer_delay,hub_transfer_delay_variant_01,cg-obj-12-03-bus_arrival-02,object_hard
obj-12-03-bus_arrival-02-snm02,domain-12,domain-12-zone-03,residential,bus_arrival,event_shuttle_queue,realtime,morning,tpl-03,/org/domain-12/zone/domain-12-zone-03/telemetry/bus_arrival/obj-12-03-bus_arrival-02-snm02,producer-slot-domain-12-03-2,controller-slot-domain-12,199,minutes,integer,1,text-obj-12-03-bus_arrival-02-snm02,event_shuttle_queue,event_shuttle_queue_variant_02,cg-obj-12-03-bus_arrival-02,object_hard
obj-12-03-bus_arrival-02-snm03,domain-12,domain-12-zone-03,residential,bus_arrival,school_dismissal_bunching,realtime,morning,tpl-03,/org/domain-12/zone/domain-12-zone-03/telemetry/bus_arrival/obj-12-03-bus_arrival-02-snm03,producer-slot-domain-12-03-2,controller-slot-domain-12,199,minutes,integer,1,text-obj-12-03-bus_arrival-02-snm03,school_dismissal_bunching,school_dismissal_bunching_variant_03,cg-obj-12-03-bus_arrival-02,object_hard
obj-12-03-bus_arrival-02-cnm01,domain-12,domain-12-zone-03,residential,bus_arrival,corridor_incident_diversion,recent,morning,tpl-03,/org/domain-12/zone/domain-12-zone-03/telemetry/bus_arrival/obj-12-03-bus_arrival-02-cnm01,producer-slot-domain-12-03-2,controller-slot-domain-12,199,minutes,integer,1,text-obj-12-03-bus_arrival-02-cnm01,corridor_incident_diversion,corridor_incident_diversion_variant_03,cg-obj-12-03-bus_arrival-02,object_hard
obj-12-03-bus_arrival-02-ncf01,domain-12,domain-12-zone-03,residential,bus_arrival,corridor_incident_diversion,realtime,morning,tpl-04,/iot/bus_arrival/domain-12/domain-12-zone-03/obj-12-03-bus_arrival-02-ncf01,producer-slot-domain-12-03-2,controller-slot-domain-12,199,minutes,integer,1,text-obj-12-03-bus_arrival-02-ncf01,corridor_incident_diversion,corridor_incident_diversion_variant_03,cg-obj-12-03-bus_arrival-02,object_hard
obj-12-03-humidity-01,domain-12,domain-12-zone-03,residential,humidity,irrigation_buildup,archival,evening,tpl-02,/city/domain-12/services/humidity/zones/domain-12-zone-03/objects/obj-12-03-humidity-01,producer-slot-domain-12-03-1,controller-slot-domain-12,276,percent,float,1,text-obj-12-03-humidity-01,irrigation_buildup,irrigation_buildup_variant_02,cg-obj-12-03-humidity-01,object_hard
obj-12-03-humidity-01-snm01,domain-12,domain-12-zone-03,residential,humidity,stagnant_air_pocket,archival,evening,tpl-02,/city/domain-12/services/humidity/zones/domain-12-zone-03/objects/obj-12-03-humidity-01-snm01,producer-slot-domain-12-03-1,controller-slot-domain-12,276,percent,float,1,text-obj-12-03-humidity-01-snm01,stagnant_air_pocket,stagnant_air_pocket_variant_01,cg-obj-12-03-humidity-01,object_hard
obj-12-03-humidity-01-snm02,domain-12,domain-12-zone-03,residential,humidity,morning_dampness,archival,evening,tpl-02,/city/domain-12/services/humidity/zones/domain-12-zone-03/objects/obj-12-03-humidity-01-snm02,producer-slot-domain-12-03-1,controller-slot-domain-12,276,percent,float,1,text-obj-12-03-humidity-01-snm02,morning_dampness,morning_dampness_variant_02,cg-obj-12-03-humidity-01,object_hard
obj-12-03-humidity-01-snm03,domain-12,domain-12-zone-03,residential,humidity,comfort_moisture,archival,evening,tpl-02,/city/domain-12/services/humidity/zones/domain-12-zone-03/objects/obj-12-03-humidity-01-snm03,producer-slot-domain-12-03-1,controller-slot-domain-12,276,percent,float,1,text-obj-12-03-humidity-01-snm03,comfort_moisture,comfort_moisture_variant_03,cg-obj-12-03-humidity-01,object_hard
obj-12-03-humidity-01-cnm01,domain-12,domain-12-zone-03,residential,humidity,irrigation_buildup,realtime,evening,tpl-02,/city/domain-12/services/humidity/zones/domain-12-zone-03/objects/obj-12-03-humidity-01-cnm01,producer-slot-domain-12-03-1,controller-slot-domain-12,276,percent,float,1,text-obj-12-03-humidity-01-cnm01,irrigation_buildup,irrigation_buildup_variant_02,cg-obj-12-03-humidity-01,object_hard
obj-12-03-humidity-01-ncf01,domain-12,domain-12-zone-03,residential,humidity,irrigation_buildup,archival,evening,tpl-03,/org/domain-12/zone/domain-12-zone-03/telemetry/humidity/obj-12-03-humidity-01-ncf01,producer-slot-domain-12-03-1,controller-slot-domain-12,276,percent,float,1,text-obj-12-03-humidity-01-ncf01,irrigation_buildup,irrigation_buildup_variant_02,cg-obj-12-03-humidity-01,object_hard
obj-12-03-humidity-02,domain-12,domain-12-zone-03,residential,humidity,stagnant_air_pocket,realtime,morning,tpl-03,/org/domain-12/zone/domain-12-zone-03/telemetry/humidity/obj-12-03-humidity-02,producer-slot-domain-12-03-2,controller-slot-domain-12,226,percent,float,1,text-obj-12-03-humidity-02,stagnant_air_pocket,stagnant_air_pocket_variant_03,cg-obj-12-03-humidity-02,object_hard
obj-12-03-humidity-02-snm01,domain-12,domain-12-zone-03,residential,humidity,morning_dampness,realtime,morning,tpl-03,/org/domain-12/zone/domain-12-zone-03/telemetry/humidity/obj-12-03-humidity-02-snm01,producer-slot-domain-12-03-2,controller-slot-domain-12,226,percent,float,1,text-obj-12-03-humidity-02-snm01,morning_dampness,morning_dampness_variant_01,cg-obj-12-03-humidity-02,object_hard
obj-12-03-humidity-02-snm02,domain-12,domain-12-zone-03,residential,humidity,comfort_moisture,realtime,morning,tpl-03,/org/domain-12/zone/domain-12-zone-03/telemetry/humidity/obj-12-03-humidity-02-snm02,producer-slot-domain-12-03-2,controller-slot-domain-12,226,percent,float,1,text-obj-12-03-humidity-02-snm02,comfort_moisture,comfort_moisture_variant_02,cg-obj-12-03-humidity-02,object_hard
obj-12-03-humidity-02-snm03,domain-12,domain-12-zone-03,residential,humidity,indoor_outdoor_drift,realtime,morning,tpl-03,/org/domain-12/zone/domain-12-zone-03/telemetry/humidity/obj-12-03-humidity-02-snm03,producer-slot-domain-12-03-2,controller-slot-domain-12,226,percent,float,1,text-obj-12-03-humidity-02-snm03,indoor_outdoor_drift,indoor_outdoor_drift_variant_03,cg-obj-12-03-humidity-02,object_hard
obj-12-03-humidity-02-cnm01,domain-12,domain-12-zone-03,residential,humidity,stagnant_air_pocket,recent,morning,tpl-03,/org/domain-12/zone/domain-12-zone-03/telemetry/humidity/obj-12-03-humidity-02-cnm01,producer-slot-domain-12-03-2,controller-slot-domain-12,226,percent,float,1,text-obj-12-03-humidity-02-cnm01,stagnant_air_pocket,stagnant_air_pocket_variant_03,cg-obj-12-03-humidity-02,object_hard
obj-12-03-humidity-02-ncf01,domain-12,domain-12-zone-03,residential,humidity,stagnant_air_pocket,realtime,morning,tpl-04,/iot/humidity/domain-12/domain-12-zone-03/obj-12-03-humidity-02-ncf01,producer-slot-domain-12-03-2,controller-slot-domain-12,226,percent,float,1,text-obj-12-03-humidity-02-ncf01,stagnant_air_pocket,stagnant_air_pocket_variant_03,cg-obj-12-03-humidity-02,object_hard
obj-12-03-noise_level-01,domain-12,domain-12-zone-03,residential,noise_level,stadium_dispersal_noise,archival,evening,tpl-02,/city/domain-12/services/noise_level/zones/domain-12-zone-03/objects/obj-12-03-noise_level-01,producer-slot-domain-12-03-1,controller-slot-domain-12,383,db,float,1,text-obj-12-03-noise_level-01,stadium_dispersal_noise,stadium_dispersal_noise_variant_02,cg-obj-12-03-noise_level-01,object_hard
